time,기온,풍속,풍향,습도,전운량,계산
2018-03-24 11:00,8.9,3.9,200,68,,
2018-03-24 12:00,10.3,3.2,200,66,,
2018-03-24 13:00,11.2,4.1,230,71,,
2018-03-24 14:00,11,4,200,68,,
2018-03-24 15:00,10,3.9,270,77,,
2018-03-24 16:00,7.3,3.8,250,90,,
2018-03-24 17:00,6.7,3.1,250,95,,
2018-03-24 18:00,6.5,3.2,230,95,,
2018-03-24 19:00,6.4,3.1,230,94,,
2018-03-24 20:00,6.1,2.1,230,95,,
2018-03-24 21:00,5.7,2.4,180,95,,
2018-03-24 22:00,5.1,2.2,200,97,,
2018-03-24 23:00,4.8,2,180,98,,
2018-03-25 0:00,4.6,1.9,180,98,,
2018-03-25 1:00,4.4,1.8,200,98,,
2018-03-25 2:00,4.5,0.9,230,98,,
2018-03-25 3:00,4.2,1.3,200,98,,
2018-03-25 4:00,3.9,2,200,98,,
2018-03-25 5:00,3.7,1.7,180,98,,
2018-03-25 6:00,3.1,0.7,270,98,,
2018-03-25 7:00,3.2,1,110,98,,
2018-03-25 8:00,3,1.5,90,98,,
2018-03-25 9:00,3.2,1,110,98,,
2018-03-25 10:00,3.9,1.5,180,98,,
2018-03-25 11:00,5.4,2.1,230,98,,
2018-03-25 12:00,7.6,3.4,250,91,,
2018-03-25 13:00,9.1,3.7,200,85,,
2018-03-25 14:00,11.6,2.8,250,76,,
2018-03-25 15:00,12.4,2.9,250,75,,
2018-03-25 16:00,11.8,3.4,250,77,,
2018-03-25 17:00,9.3,2.9,250,86,,
2018-03-25 18:00,7.1,3.3,200,95,,
2018-03-25 19:00,6.2,1.9,180,98,,
2018-03-25 20:00,5.7,2,200,98,,
2018-03-25 21:00,5.5,1.4,230,98,,
2018-03-25 22:00,5,1.6,230,98,,
2018-03-25 23:00,4.5,1.8,200,98,,
2018-03-26 0:00,4.1,2.3,180,98,,
2018-03-26 1:00,3.9,2,180,98,,
2018-03-26 2:00,3.4,2,200,98,,
2018-03-26 3:00,3.3,1.5,200,98,,
2018-03-26 4:00,3.1,1.4,180,98,,
2018-03-26 5:00,2.9,1.8,200,98,,
2018-03-26 6:00,3.5,1.1,180,98,,
2018-03-26 7:00,3.3,0.8,200,98,,
2018-03-26 8:00,3.6,1.6,180,98,,
2018-03-26 9:00,4.1,1.8,180,98,,
2018-03-26 10:00,5.8,1.4,230,98,,
2018-03-26 11:00,7.1,2.5,200,98,,
2018-03-26 12:00,10.4,2.4,230,98,,
2018-03-26 13:00,13.9,2.8,200,67,,
2018-03-26 14:00,15.5,2.6,250,59,,
2018-03-26 15:00,16.2,3.2,250,57,,
2018-03-26 16:00,15.8,3.5,230,57,,
2018-03-26 17:00,15.1,2.8,270,59,,
2018-03-26 18:00,12.9,2.5,250,68,,
2018-03-26 19:00,11.1,2,230,76,,
2018-03-26 20:00,9.4,1,180,85,,
2018-03-26 21:00,8.3,0.3,0,92,,
2018-03-26 22:00,7.6,1.3,180,93,,
2018-03-26 23:00,6.2,0.3,0,97,,
2018-03-27 0:00,5.9,0.9,230,97,,
2018-03-27 1:00,6,0.7,230,95,,
2018-03-27 2:00,4.7,0.1,0,96,,
2018-03-27 3:00,5.3,0.6,200,97,,
2018-03-27 4:00,4.6,0.3,0,98,,
2018-03-27 5:00,4.3,0.2,0,98,,
2018-03-27 6:00,4.4,0,0,98,,
2018-03-27 7:00,4.6,0.2,0,98,,
2018-03-27 8:00,7.4,0,0,97,,
2018-03-27 9:00,11.3,2.2,230,74,,
2018-03-27 10:00,14,3.9,200,59,,
2018-03-27 11:00,14.8,4.8,200,55,,
2018-03-27 12:00,16.1,4.7,200,54,,
2018-03-27 13:00,16.2,5.7,200,55,,
2018-03-27 14:00,16.7,5.2,180,53,,
2018-03-27 15:00,16.3,5.3,200,59,,
2018-03-27 16:00,14.8,5.2,200,66,,
2018-03-27 17:00,13.8,5.1,180,70,,
2018-03-27 18:00,12.4,4.8,200,76,,
2018-03-27 19:00,11.1,3.3,200,84,,
2018-03-27 20:00,10.5,3.1,200,89,,
2018-03-27 21:00,10,2.6,200,92,,
2018-03-27 22:00,9.6,1.8,230,94,,
2018-03-27 23:00,8.3,0.9,250,98,,
2018-03-28 0:00,9,1,230,96,,
2018-03-28 1:00,9.1,1.7,200,95,,
2018-03-28 2:00,8.5,1.2,230,97,,
2018-03-28 3:00,7.2,1,230,98,,
2018-03-28 4:00,8.2,2.1,200,98,,
2018-03-28 5:00,6.9,1.8,250,98,,
2018-03-28 6:00,6.4,1.6,230,98,,
2018-03-28 7:00,7.7,1.9,230,98,,
2018-03-28 8:00,10,2.1,230,91,,
2018-03-28 9:00,12.8,5.2,200,75,,
2018-03-28 10:00,14.2,6.2,200,66,,
2018-03-28 11:00,15.9,5.4,200,63,,
2018-03-28 12:00,16.5,5.6,200,60,,
2018-03-28 13:00,17.4,5.5,230,59,,
2018-03-28 14:00,17.2,5.7,180,59,,
2018-03-28 15:00,17,5.3,200,64,,
2018-03-28 16:00,16.4,5.3,200,65,,
2018-03-28 17:00,15.1,5.2,200,74,,
2018-03-28 18:00,13.9,4.1,180,82,,
2018-03-28 19:00,12.8,3.3,200,88,,
2018-03-28 20:00,12.3,3,180,90,,
2018-03-28 21:00,12.3,2,200,89,,
2018-03-28 22:00,10.3,0.8,320,97,,
2018-03-28 23:00,10.2,0.8,270,97,,
2018-03-29 0:00,10.6,0.6,180,98,,
2018-03-29 1:00,12.1,2,180,97,,
2018-03-29 2:00,12.3,2.8,230,97,,
2018-03-29 3:00,12,3.7,200,98,,
2018-03-29 4:00,11.8,0.7,200,97,,
2018-03-29 5:00,11.3,0.7,200,98,,
2018-03-29 6:00,11.2,0.8,290,98,,
2018-03-29 7:00,11.4,0.8,70,98,,
2018-03-29 8:00,12.7,0.9,290,95,,
2018-03-29 9:00,14.7,1.3,200,82,,
2018-03-29 10:00,14.7,1,270,81,,
2018-03-29 11:00,14.9,1,360,80,,
2018-03-29 12:00,15.9,1.3,360,76,,
2018-03-29 13:00,16.3,1.6,340,72,,
2018-03-29 14:00,17.8,1.8,320,66,,
2018-03-29 15:00,18.5,1.6,340,63,,
2018-03-29 16:00,18.3,2.2,360,65,,
2018-03-29 17:00,18,1.9,360,66,,
2018-03-29 18:00,16,2.2,320,75,,
2018-03-29 19:00,14.1,1,360,82,,
2018-03-29 20:00,12.6,0.6,50,88,,
2018-03-29 21:00,11.7,1.4,360,94,,
2018-03-29 22:00,10.3,1.2,50,96,,
2018-03-29 23:00,10.1,1.9,50,92,,
2018-03-30 0:00,9,0.8,50,98,,
2018-03-30 1:00,7.2,0.3,0,98,,
2018-03-30 2:00,5.9,0.4,0,98,,
2018-03-30 3:00,6.1,1.1,90,98,,
2018-03-30 4:00,5.7,0.2,0,98,,
2018-03-30 5:00,5,0.3,0,98,,
2018-03-30 6:00,5.1,0.1,0,98,,
2018-03-30 7:00,4.8,0.3,0,98,,
2018-03-30 8:00,6,0.8,200,98,,
2018-03-30 9:00,7.9,0.7,270,98,,
2018-03-30 10:00,10.2,0.4,0,87,,
2018-03-30 11:00,15.4,1.4,290,65,,
2018-03-30 12:00,16.9,3.3,250,61,,
2018-03-30 13:00,18.1,4,290,58,,
2018-03-30 14:00,17.7,3.6,270,55,,
2018-03-30 15:00,18,2.4,270,50,,
2018-03-30 16:00,18.4,3.2,270,52,,
2018-03-30 17:00,17.1,3.4,250,55,,
2018-03-30 18:00,15.5,2.7,290,59,,
2018-03-30 19:00,13.6,1.9,290,73,,
2018-03-30 20:00,11.7,0.3,0,78,,
2018-03-30 21:00,11.4,1,360,73,,
2018-03-30 22:00,10.5,1.4,20,85,,
2018-03-30 23:00,9.4,1,50,93,,
2018-03-31 0:00,8,0.2,0,96,,
2018-03-31 1:00,7.4,0,0,97,,
2018-03-31 2:00,6.8,0.6,70,98,,
2018-03-31 3:00,6.4,0.4,0,98,,
2018-03-31 4:00,7.3,1.2,50,98,,
2018-03-31 5:00,7,0.8,50,95,,
2018-03-31 6:00,5.7,0.7,50,98,,
2018-03-31 7:00,5.3,0,0,98,,
2018-03-31 8:00,8.6,0.2,0,94,,
2018-03-31 9:00,11.1,0.8,200,85,,
2018-03-31 10:00,14.4,1.8,230,63,,
2018-03-31 11:00,16.2,3.5,200,56,,
2018-03-31 12:00,18.2,3.4,230,52,,
2018-03-31 13:00,19,4.1,230,45,,
2018-03-31 14:00,19.4,4.7,250,34,,
2018-03-31 15:00,18.3,4.5,250,31,,
2018-03-31 16:00,17.5,4.2,270,32,,
2018-03-31 17:00,16.1,4,250,38,,
2018-03-31 18:00,14.5,3.6,250,48,,
2018-03-31 19:00,13,1.3,250,54,,
2018-03-31 20:00,11.5,0.9,180,57,,
2018-03-31 21:00,10,0,0,63,,
2018-03-31 22:00,10.8,0.6,180,58,,
2018-03-31 23:00,9.3,0.1,0,68,,
2018-04-01 0:00,9,0.7,160,68,,
2018-04-01 1:00,9.2,0.4,0,67,,
2018-04-01 2:00,8.4,0.8,230,76,,
2018-04-01 3:00,8.3,0.5,50,78,,
2018-04-01 4:00,8.6,1,20,80,,
2018-04-01 5:00,10.3,1,50,75,,
2018-04-01 6:00,10.9,0.4,0,74,,
2018-04-01 7:00,11.5,0.7,70,69,,
2018-04-01 8:00,11.6,0.4,0,76,,
2018-04-01 9:00,13.3,1.7,160,76,,
2018-04-01 10:00,15.3,3.2,160,77,,
2018-04-01 11:00,15,2.6,230,82,,
2018-04-01 12:00,15.1,4.2,230,89,,
2018-04-01 13:00,16.4,5.2,200,81,,
2018-04-01 14:00,16.5,4.7,200,82,,
2018-04-01 15:00,15.7,3.7,200,87,,
2018-04-01 16:00,15.8,3.8,200,87,,
2018-04-01 17:00,15.2,4.1,230,90,,
2018-04-01 18:00,14.9,2.7,180,90,,
2018-04-01 19:00,14.9,2.5,180,90,,
2018-04-01 20:00,14.6,1.1,200,92,,
2018-04-01 21:00,14,1.9,180,94,,
2018-04-01 22:00,13.5,2,200,95,,
2018-04-01 23:00,13.1,1,290,96,,
2018-04-02 0:00,12.9,1,200,96,,
2018-04-02 1:00,11.5,0.8,320,98,,
2018-04-02 2:00,11.3,0.5,340,98,,
2018-04-02 3:00,10.4,0.2,0,98,,
2018-04-02 4:00,10.2,0.4,0,98,,
2018-04-02 5:00,12,0.6,70,98,,
2018-04-02 6:00,11.3,0.3,0,98,,
2018-04-02 7:00,12.9,0.5,50,98,,
2018-04-02 8:00,14.7,0.2,0,92,,
2018-04-02 9:00,17.9,2.5,200,73,,
2018-04-02 10:00,18.8,5,200,71,,
2018-04-02 11:00,20.1,5.8,180,65,,
2018-04-02 12:00,21.1,5.3,200,59,,
2018-04-02 13:00,21.3,5.7,200,58,,
2018-04-02 14:00,21,6,230,55,,
2018-04-02 15:00,21.1,5.5,200,52,,
2018-04-02 16:00,20.9,5.5,200,55,,
2018-04-02 17:00,20.3,5.1,230,58,,
2018-04-02 18:00,18.6,4.5,200,65,,
2018-04-02 19:00,16.1,2.9,180,77,,
2018-04-02 20:00,14.9,2,230,84,,
2018-04-02 21:00,14.8,1.9,200,85,,
2018-04-02 22:00,14.1,1.7,200,88,,
2018-04-02 23:00,13.2,1.3,200,93,,
2018-04-03 0:00,12,1,250,97,,
2018-04-03 1:00,13.3,1.3,230,96,,
2018-04-03 2:00,14.2,1.7,200,91,,
2018-04-03 3:00,14.4,1.2,250,91,,
2018-04-03 4:00,14.5,1.5,270,91,,
2018-04-03 5:00,14.7,1.6,230,90,,
2018-04-03 6:00,14.4,0.5,270,91,,
2018-04-03 7:00,14.6,0.4,0,92,,
2018-04-03 8:00,16.5,2.1,200,86,,
2018-04-03 9:00,17.4,1.8,230,84,,
2018-04-03 10:00,17.1,2.4,250,85,,
2018-04-03 11:00,18.9,3.8,200,79,,
2018-04-03 12:00,19.5,3.7,200,74,,
2018-04-03 13:00,19.1,3.7,230,74,,
2018-04-03 14:00,19.9,4,160,69,,
2018-04-03 15:00,20.9,3.6,250,60,,
2018-04-03 16:00,20.5,2.9,230,64,,
2018-04-03 17:00,19.7,4.6,250,67,,
2018-04-03 18:00,18.1,3,230,82,,
2018-04-03 19:00,16.9,2.3,200,89,,
2018-04-03 20:00,16,2.3,200,93,,
2018-04-03 21:00,15.6,1.8,200,95,,
2018-04-03 22:00,15.3,1.2,180,96,,
2018-04-03 23:00,14.8,1.5,230,97,,
2018-04-04 0:00,14.5,1.9,200,98,,
2018-04-04 1:00,14.2,2.6,200,98,,
2018-04-04 2:00,13.6,3.4,250,98,,
2018-04-04 3:00,13.2,2.8,200,98,,
2018-04-04 4:00,13.1,2.4,230,98,,
2018-04-04 5:00,9.9,5.8,320,98,,
2018-04-04 6:00,9.1,2.2,20,98,,
2018-04-04 7:00,9.9,2.2,20,98,,
2018-04-04 8:00,9.2,3.9,340,98,,
2018-04-04 9:00,10.6,4,340,92,,
2018-04-04 10:00,11.6,2.5,360,85,,
2018-04-04 11:00,12.2,4,360,79,,
2018-04-04 12:00,11.3,3.7,360,78,,
2018-04-04 13:00,12,3.5,360,75,,
2018-04-04 14:00,12.8,2.8,360,74,,
2018-04-04 15:00,13.9,3.2,360,74,,
2018-04-04 16:00,14.6,2.5,50,69,,
2018-04-04 17:00,14.5,3.1,70,68,,
2018-04-04 18:00,13.6,3.4,70,71,,
2018-04-04 19:00,12,2.7,70,84,,
2018-04-04 20:00,11.6,3.7,70,84,,
2018-04-04 21:00,11.2,3.2,70,83,,
2018-04-04 22:00,10.3,3.3,70,84,,
2018-04-04 23:00,9.9,3.8,70,82,,
2018-04-05 0:00,9.5,3.4,70,81,,
2018-04-05 1:00,10.2,2.2,50,81,,
2018-04-05 2:00,10.3,2.3,70,83,,
2018-04-05 3:00,9.6,2.8,70,90,,
2018-04-05 4:00,8.9,1.9,70,98,,
2018-04-05 5:00,8.7,2.4,90,98,,
2018-04-05 6:00,8.8,0.9,70,98,,
2018-04-05 7:00,8.9,1,50,98,,
2018-04-05 8:00,8.9,1.1,70,98,,
2018-04-05 9:00,9.2,1.7,50,98,,
2018-04-05 10:00,9.2,1.1,50,98,,
2018-04-05 11:00,9.3,1.8,90,98,,
2018-04-05 12:00,9.6,0.5,50,98,,
2018-04-05 13:00,10.2,0.7,90,98,,
2018-04-05 14:00,10.3,1.5,160,98,,
2018-04-05 15:00,10.3,1.3,20,98,,
2018-04-05 16:00,10.1,1.2,70,98,,
2018-04-05 17:00,9.9,1.1,70,98,,
2018-04-05 18:00,9.6,1.1,70,98,,
2018-04-05 19:00,9.4,1.6,90,98,,
2018-04-05 20:00,9.1,1.3,20,98,,
2018-04-05 21:00,8.8,2.2,70,98,,
2018-04-05 22:00,8.6,1.5,50,98,,
2018-04-05 23:00,8.5,1.4,50,98,,
2018-04-06 0:00,8.6,1.2,360,98,,
2018-04-06 1:00,8.5,1.1,360,98,,
2018-04-06 2:00,8.3,2.8,360,98,,
2018-04-06 3:00,7.8,1.7,20,98,,
2018-04-06 4:00,7.6,2.6,20,98,,
2018-04-06 5:00,7.1,2.5,360,98,,
2018-04-06 6:00,6.4,3.2,340,98,,
2018-04-06 7:00,5.6,3,340,97,,
2018-04-06 8:00,5.6,2.8,320,91,,
2018-04-06 9:00,6.2,3.2,320,84,,
2018-04-06 10:00,6.6,5.8,320,73,,
2018-04-06 11:00,5.8,5.9,320,78,,
2018-04-06 12:00,7.9,4.3,290,75,,
2018-04-06 13:00,9.1,6.7,270,59,,
2018-04-06 14:00,8.8,6,270,57,,
2018-04-06 15:00,8,6.7,270,53,,
2018-04-06 16:00,7,7,290,45,,
2018-04-06 17:00,7.2,6.9,290,46,,
2018-04-06 18:00,5.9,6.8,270,51,,
2018-04-06 19:00,4.8,5.9,270,54,,
2018-04-06 20:00,4.4,4.6,270,67,,
2018-04-06 21:00,4,5.2,270,75,,
2018-04-06 22:00,3.5,6.2,290,77,,
2018-04-06 23:00,3.8,6.7,290,61,,
2018-04-07 0:00,3.5,5.7,290,57,,
2018-04-07 1:00,3.4,5.9,290,56,,
2018-04-07 2:00,3.3,6.5,290,56,,
2018-04-07 3:00,3.2,5.4,290,53,,
2018-04-07 4:00,3.1,5.7,320,48,,
2018-04-07 5:00,3.3,4.6,320,46,,
2018-04-07 6:00,3.2,4.8,320,45,,
2018-04-07 7:00,3.5,6.2,320,41,,
2018-04-07 8:00,4.4,5.9,320,36,,
2018-04-07 9:00,5.3,6.8,320,36,,
2018-04-07 10:00,5.4,7,340,30,,
2018-04-07 11:00,6.5,6.6,340,36,,
2018-04-07 12:00,7.5,6.4,320,42,,
2018-04-07 13:00,7.6,7.6,320,39,,
2018-04-07 14:00,8,6.8,270,41,,
2018-04-07 15:00,7.2,8.9,290,37,,
2018-04-07 16:00,7.3,7.4,290,42,,
2018-04-07 17:00,7.1,7.2,320,39,,
2018-04-07 18:00,5.9,6.4,290,48,,
2018-04-07 19:00,4.5,5.4,270,56,,
2018-04-07 20:00,4.3,2.8,270,60,,
2018-04-07 21:00,4.6,4.8,270,55,,
2018-04-07 22:00,3.9,4,270,61,,
2018-04-07 23:00,2.9,2.6,270,70,,
2018-04-08 0:00,1.6,1.3,200,81,,
2018-04-08 1:00,1.1,1.5,180,87,,
2018-04-08 2:00,0.4,1.4,180,89,,
2018-04-08 3:00,0.6,1.2,180,85,,
2018-04-08 4:00,0.6,1.7,180,80,,
2018-04-08 5:00,-0.7,0.5,230,92,,
2018-04-08 6:00,-1.5,0.6,180,95,,
2018-04-08 7:00,0.3,1,180,86,,
2018-04-08 8:00,4,2.4,180,68,,
2018-04-08 9:00,5.9,4.4,200,62,,
2018-04-08 10:00,6.8,5.1,200,49,,
2018-04-08 11:00,8.5,5.6,180,36,,
2018-04-08 12:00,9.3,5.4,200,45,,
2018-04-08 13:00,10.2,6.2,200,37,,
2018-04-08 14:00,10.6,7,200,44,,
2018-04-08 15:00,11.7,7.4,200,56,,
2018-04-08 16:00,11,6.7,200,58,,
2018-04-08 17:00,10.3,7,230,56,,
2018-04-08 18:00,9.7,8.2,230,66,,
2018-04-08 19:00,9.7,7.5,230,67,,
2018-04-08 20:00,8.9,6.4,230,73,,
2018-04-08 21:00,8.4,4.1,250,81,,
2018-04-08 22:00,7.8,3.2,250,87,,
2018-04-08 23:00,7.3,2.5,250,90,,
2018-04-09 0:00,6.9,0.6,180,90,,
2018-04-09 1:00,6.6,1.5,360,94,,
2018-04-09 2:00,5.7,1.6,340,95,,
2018-04-09 3:00,5.2,1.5,20,94,,
2018-04-09 4:00,5.1,2.2,20,93,,
2018-04-09 5:00,4.1,1.8,20,97,,
2018-04-09 6:00,3.5,1.3,20,98,,
2018-04-09 7:00,3.1,1.1,360,98,,
2018-04-09 8:00,3.7,1.7,50,98,,
2018-04-09 9:00,5.6,2.5,360,90,,
2018-04-09 10:00,9.6,1.8,360,63,,
2018-04-09 11:00,11.4,2.8,340,47,,
2018-04-09 12:00,12.5,2.4,340,36,,
2018-04-09 13:00,13.6,1.5,160,30,,
2018-04-09 14:00,15.3,1.8,200,37,,
2018-04-09 15:00,15.3,2.8,250,41,,
2018-04-09 16:00,14.8,1.6,270,41,,
2018-04-09 17:00,15.5,1.7,200,40,,
2018-04-09 18:00,14.9,1,320,42,,
2018-04-09 19:00,12.6,0.2,0,50,,
2018-04-09 20:00,10.1,0.8,160,67,,
2018-04-09 21:00,8.5,0.7,340,79,,
2018-04-09 22:00,7.6,0.4,0,79,,
2018-04-09 23:00,6.7,0.9,70,82,,
2018-04-10 0:00,5.5,0.1,0,87,,
2018-04-10 1:00,4.9,0.4,0,90,,
2018-04-10 2:00,5.4,0.2,0,85,,
2018-04-10 3:00,4.2,0.9,180,92,,
2018-04-10 4:00,5.3,1,200,87,,
2018-04-10 5:00,4.6,0.1,0,90,,
2018-04-10 6:00,6.2,1.1,230,82,,
2018-04-10 7:00,9.2,1.6,230,63,,
2018-04-10 8:00,14.7,4.1,180,52,,
2018-04-10 9:00,16.9,7.4,200,62,,
2018-04-10 10:00,17.7,7.8,200,61,,
2018-04-10 11:00,18.7,7.5,200,59,,
2018-04-10 12:00,19.9,7.5,200,57,,
2018-04-10 13:00,20.1,9.5,200,57,,
2018-04-10 14:00,19.5,8.7,180,56,,
2018-04-10 15:00,18.7,8,200,58,,
2018-04-10 16:00,17.6,7.2,200,61,,
2018-04-10 17:00,17.1,7.7,200,62,,
2018-04-10 18:00,16.7,7,200,65,,
2018-04-10 19:00,16.9,7.8,180,68,,
2018-04-10 20:00,16.5,7.2,200,70,,
2018-04-10 21:00,15.6,6.6,200,77,,
2018-04-10 22:00,14.8,7.3,200,89,,
2018-04-10 23:00,14,7.3,230,93,,
2018-04-11 0:00,13.7,6,230,93,,
2018-04-11 1:00,12.4,6.1,230,95,,
2018-04-11 2:00,12,5.5,230,98,,
2018-04-11 3:00,10.3,4.5,250,98,,
2018-04-11 4:00,9.2,3.7,250,97,,
2018-04-11 5:00,8.4,2.1,230,98,,
2018-04-11 6:00,7.9,1.6,180,98,,
2018-04-11 7:00,7.9,1,180,98,,
2018-04-11 8:00,9.5,1.9,230,95,,
2018-04-11 9:00,11.3,1.8,230,81,,
2018-04-11 10:00,13.2,1.8,180,72,,
2018-04-11 11:00,15.1,2.5,250,63,,
2018-04-11 12:00,16.2,3.4,270,48,,
2018-04-11 13:00,16,4.1,320,42,,
2018-04-11 14:00,16.5,3.9,270,36,,
2018-04-11 15:00,17,3.7,340,33,,
2018-04-11 16:00,17,4.5,290,30,,
2018-04-11 17:00,15.7,4.8,290,33,,
2018-04-11 18:00,15,3.3,290,28,,
2018-04-11 19:00,12.2,3.1,320,37,,
2018-04-11 20:00,10.1,0.9,230,44,,
2018-04-11 21:00,9,1.3,160,50,,
2018-04-11 22:00,8.7,1,180,66,,
2018-04-11 23:00,7.9,1.3,200,83,,
2018-04-12 0:00,7.5,0.5,140,78,,
2018-04-12 1:00,7.1,0.9,270,88,,
2018-04-12 2:00,6.2,0.9,160,92,,
2018-04-12 3:00,5.6,0.6,230,90,,
2018-04-12 4:00,4.5,0.1,0,93,,
2018-04-12 5:00,5.4,1.5,230,89,,
2018-04-12 6:00,4.6,0.5,90,98,,
2018-04-12 7:00,5.3,0.6,20,97,,
2018-04-12 8:00,9.4,1.4,200,78,,
2018-04-12 9:00,11.7,2.6,230,57,,
2018-04-12 10:00,13.4,3.1,230,48,,
2018-04-12 11:00,14.7,3.1,250,42,,
2018-04-12 12:00,16,1.7,250,41,,
2018-04-12 13:00,17.5,3.4,230,42,,
2018-04-12 14:00,17.9,3.3,230,44,,
2018-04-12 15:00,19.3,4.3,320,19,,
2018-04-12 16:00,18.7,3.9,290,21,,
2018-04-12 17:00,17.3,4.3,290,28,,
2018-04-12 18:00,15.9,3.1,290,28,,
2018-04-12 19:00,13,2.2,290,36,,
2018-04-12 20:00,10.1,1,140,45,,
2018-04-12 21:00,8.6,0.9,160,50,,
2018-04-12 22:00,7,0.3,0,60,,
2018-04-12 23:00,5.9,0.3,0,65,,
2018-04-13 0:00,4.8,0.5,50,72,,
2018-04-13 1:00,4.5,0.6,250,75,,
2018-04-13 2:00,4.3,0.2,0,76,,
2018-04-13 3:00,4,0.6,200,83,,
2018-04-13 4:00,4,1.4,20,79,,
2018-04-13 5:00,3.1,0.6,70,87,,
2018-04-13 6:00,5.7,1.3,50,66,,
2018-04-13 7:00,7.5,1.7,50,61,,
2018-04-13 8:00,9.3,0.7,360,60,,
2018-04-13 9:00,11.4,2.9,50,50,,
2018-04-13 10:00,13.6,2.6,70,36,,
2018-04-13 11:00,15.6,3.1,70,35,,
2018-04-13 12:00,17.8,2.2,90,25,,
2018-04-13 13:00,18,2.7,70,25,,
2018-04-13 14:00,17.8,2.3,50,24,,
2018-04-13 15:00,18.4,2.2,70,22,,
2018-04-13 16:00,18.3,1.9,110,19,,
2018-04-13 17:00,18.4,2.8,110,20,,
2018-04-13 18:00,17.9,1.5,90,24,,
2018-04-13 19:00,16.6,0.5,70,30,,
2018-04-13 20:00,15.9,1.2,110,33,,
2018-04-13 21:00,15.6,1.4,70,35,,
2018-04-13 22:00,15.6,2.5,90,30,,
2018-04-13 23:00,14.5,1.2,50,35,,
2018-04-14 0:00,12.5,2.5,50,49,,
2018-04-14 1:00,11.9,2.7,70,49,,
2018-04-14 2:00,11.6,2.5,70,51,,
2018-04-14 3:00,11.1,2.5,70,54,,
2018-04-14 4:00,9,1.8,70,75,,
2018-04-14 5:00,7.8,2.2,70,91,,
2018-04-14 6:00,7.4,1.9,50,96,,
2018-04-14 7:00,7.2,3.1,70,98,,
2018-04-14 8:00,7.4,2.1,50,98,,
2018-04-14 9:00,7.7,2.6,50,98,,
2018-04-14 10:00,7.4,3.2,20,98,,
2018-04-14 11:00,7.9,2.3,50,98,,
2018-04-14 12:00,8,2.8,50,98,,
2018-04-14 13:00,8.6,3.2,20,96,,
2018-04-14 14:00,8.2,3.6,360,98,,
2018-04-14 15:00,8.3,4.1,360,95,,
2018-04-14 16:00,8.4,3.3,340,93,,
2018-04-14 17:00,8.3,3.5,340,92,,
2018-04-14 18:00,8.9,5,320,87,,
2018-04-14 19:00,8.1,4.2,320,89,,
2018-04-14 20:00,7.8,4,320,88,,
2018-04-14 21:00,7.3,3.6,320,85,,
2018-04-14 22:00,7,1.9,320,84,,
2018-04-14 23:00,6.8,0.5,270,85,,
2018-04-15 0:00,6.4,2.5,340,88,,
2018-04-15 1:00,5.5,0.2,0,95,,
2018-04-15 2:00,5.1,1,160,97,,
2018-04-15 3:00,4.8,1.4,140,98,,
2018-04-15 4:00,4.2,0.8,180,98,,
2018-04-15 5:00,3.8,1.4,160,98,,
2018-04-15 6:00,3.7,0.2,0,98,,
2018-04-15 7:00,4.1,0.7,290,98,,
2018-04-15 8:00,6.5,1.1,230,95,,
2018-04-15 9:00,8.5,1.7,230,77,,
2018-04-15 10:00,10.4,4.1,320,63,,
2018-04-15 11:00,11.6,2.8,320,56,,
2018-04-15 12:00,12.4,2.8,340,55,,
2018-04-15 13:00,13.1,4,320,51,,
2018-04-15 14:00,12.8,3.6,290,55,,
2018-04-15 15:00,11.9,4.7,270,60,,
2018-04-15 16:00,11.4,4.2,290,61,,
2018-04-15 17:00,10.4,4.3,320,64,,
2018-04-15 18:00,9.4,3.7,290,67,,
2018-04-15 19:00,7.9,1,290,68,,
2018-04-15 20:00,7.1,1.6,320,72,,
2018-04-15 21:00,6.2,1.2,160,81,,
2018-04-15 22:00,5.6,0.5,160,83,,
2018-04-15 23:00,4.5,0.3,0,89,,
2018-04-16 0:00,3.8,0.5,320,96,,
2018-04-16 1:00,3.6,0.4,0,95,,
2018-04-16 2:00,4,0.9,180,91,,
2018-04-16 3:00,2.5,0.9,50,98,,
2018-04-16 4:00,1.8,0.7,70,98,,
2018-04-16 5:00,1.1,0.2,0,98,,
2018-04-16 6:00,1.4,0.7,90,98,,
2018-04-16 7:00,3,0.1,0,98,,
2018-04-16 8:00,6,0.3,0,90,,
2018-04-16 9:00,10.5,0.8,20,66,,
2018-04-16 10:00,12.3,2.5,20,45,,
2018-04-16 11:00,13.7,2.1,20,43,,
2018-04-16 12:00,14.9,1.8,20,36,,
2018-04-16 13:00,15.6,2.3,340,38,,
2018-04-16 14:00,16,2,320,38,,
2018-04-16 15:00,17.2,3.4,320,39,,
2018-04-16 16:00,15.6,3.9,340,38,,
2018-04-16 17:00,14,4.3,320,37,,
2018-04-16 18:00,13.4,4.1,320,36,,
2018-04-16 19:00,11.8,2,320,36,,
2018-04-16 20:00,10.1,0.8,50,42,,
2018-04-16 21:00,8.7,1.9,50,49,,
2018-04-16 22:00,8,1.6,50,54,,
2018-04-16 23:00,6.3,1,50,69,,
2018-04-17 0:00,5.3,0.7,20,81,,
2018-04-17 1:00,5.1,0.2,0,80,,
2018-04-17 2:00,5,0.1,0,76,,
2018-04-17 3:00,4.3,0,0,83,,
